"group_name" "seqnames" "exonic.gene.sizes"
"Tps_000534" "Tps_LRv5b_scf1" 2397
"Tps_000535" "Tps_LRv5b_scf1" 345
"Tps_000536" "Tps_LRv5b_scf1" 444
"Tps_000537" "Tps_LRv5b_scf1" 444
"Tps_000538" "Tps_LRv5b_scf1" 1200
"Tps_000539" "Tps_LRv5b_scf1" 1125
"Tps_000540" "Tps_LRv5b_scf1" 360
"Tps_000541" "Tps_LRv5b_scf1" 246
"Tps_000542" "Tps_LRv5b_scf1" 261
"Tps_000543" "Tps_LRv5b_scf1" 390
"Tps_000544" "Tps_LRv5b_scf1" 219
"Tps_000545" "Tps_LRv5b_scf1" 252
"Tps_000546" "Tps_LRv5b_scf1" 285
"Tps_000547" "Tps_LRv5b_scf1" 381
"Tps_000548" "Tps_LRv5b_scf1" 240
"Tps_000549" "Tps_LRv5b_scf1" 420
"Tps_000550" "Tps_LRv5b_scf1" 234
"Tps_000551" "Tps_LRv5b_scf1" 2133
"Tps_000552" "Tps_LRv5b_scf1" 327
"Tps_000553" "Tps_LRv5b_scf1" 255
"Tps_000554" "Tps_LRv5b_scf1" 4011
"Tps_000555" "Tps_LRv5b_scf1" 597
"Tps_000556" "Tps_LRv5b_scf1" 291
"Tps_000557" "Tps_LRv5b_scf1" 276
"Tps_000558" "Tps_LRv5b_scf1" 357
"Tps_000559" "Tps_LRv5b_scf1" 762
"Tps_000560" "Tps_LRv5b_scf1" 2529
"Tps_000561" "Tps_LRv5b_scf1" 1585
"Tps_000562" "Tps_LRv5b_scf1" 5127
"Tps_000563" "Tps_LRv5b_scf1" 2181
"Tps_000564" "Tps_LRv5b_scf1" 870
"Tps_000565" "Tps_LRv5b_scf1" 405
"Tps_000566" "Tps_LRv5b_scf1" 957
"Tps_000567" "Tps_LRv5b_scf1" 339
"Tps_000568" "Tps_LRv5b_scf1" 300
"Tps_000569" "Tps_LRv5b_scf1" 2211
"Tps_000570" "Tps_LRv5b_scf1" 2496
"Tps_000571" "Tps_LRv5b_scf1" 2727
"Tps_000572" "Tps_LRv5b_scf1" 630
"Tps_000573" "Tps_LRv5b_scf1" 1647
"Tps_000574" "Tps_LRv5b_scf1" 1050
"Tps_000575" "Tps_LRv5b_scf1" 879
"Tps_000576" "Tps_LRv5b_scf1" 1539
"Tps_000577" "Tps_LRv5b_scf1" 717
"Tps_000578" "Tps_LRv5b_scf1" 357
"Tps_000579" "Tps_LRv5b_scf1" 330
"Tps_000580" "Tps_LRv5b_scf1" 1749
"Tps_000581" "Tps_LRv5b_scf1" 522
"Tps_000582" "Tps_LRv5b_scf1" 1449
"Tps_000583" "Tps_LRv5b_scf1" 2349
"Tps_000584" "Tps_LRv5b_scf1" 690
"Tps_000585" "Tps_LRv5b_scf1" 357
"Tps_000586" "Tps_LRv5b_scf1" 2625
"Tps_000587" "Tps_LRv5b_scf1" 357
"Tps_000588" "Tps_LRv5b_scf1" 618
"Tps_000589" "Tps_LRv5b_scf1" 1227
"Tps_000590" "Tps_LRv5b_scf1" 1584
"Tps_000591" "Tps_LRv5b_scf1" 1254
"Tps_000592" "Tps_LRv5b_scf1" 693
"Tps_000593" "Tps_LRv5b_scf1" 318
"Tps_000594" "Tps_LRv5b_scf1" 279
"Tps_000595" "Tps_LRv5b_scf1" 318
"Tps_000596" "Tps_LRv5b_scf1" 723
"Tps_000597" "Tps_LRv5b_scf1" 1422
"Tps_000598" "Tps_LRv5b_scf1" 1029
"Tps_000599" "Tps_LRv5b_scf1" 798
"Tps_000600" "Tps_LRv5b_scf1" 978
"Tps_000601" "Tps_LRv5b_scf1" 648
"Tps_000602" "Tps_LRv5b_scf1" 2511
"Tps_000603" "Tps_LRv5b_scf1" 783
"Tps_000604" "Tps_LRv5b_scf1" 645
"Tps_000605" "Tps_LRv5b_scf1" 273
"Tps_000606" "Tps_LRv5b_scf1" 2592
"Tps_000607" "Tps_LRv5b_scf1" 2610
"Tps_000608" "Tps_LRv5b_scf1" 7083
"Tps_000609" "Tps_LRv5b_scf1" 318
"Tps_000610" "Tps_LRv5b_scf1" 438
"Tps_000611" "Tps_LRv5b_scf1" 306
"Tps_000612" "Tps_LRv5b_scf1" 696
"Tps_000613" "Tps_LRv5b_scf1" 894
"Tps_000614" "Tps_LRv5b_scf1" 4257
"Tps_000615" "Tps_LRv5b_scf1" 468
"Tps_000616" "Tps_LRv5b_scf1" 246
"Tps_000617" "Tps_LRv5b_scf1" 1743
"Tps_000618" "Tps_LRv5b_scf1" 2340
"Tps_000619" "Tps_LRv5b_scf1" 549
"Tps_000620" "Tps_LRv5b_scf1" 966
"Tps_000621" "Tps_LRv5b_scf1" 1737
"Tps_000622" "Tps_LRv5b_scf1" 354
"Tps_000623" "Tps_LRv5b_scf1" 441
"Tps_000624" "Tps_LRv5b_scf1" 579
"Tps_000625" "Tps_LRv5b_scf1" 243
"Tps_000626" "Tps_LRv5b_scf1" 543
"Tps_000627" "Tps_LRv5b_scf1" 696
"Tps_000628" "Tps_LRv5b_scf1" 1443
"Tps_000629" "Tps_LRv5b_scf1" 3966
"Tps_000630" "Tps_LRv5b_scf1" 312
"Tps_000631" "Tps_LRv5b_scf1" 297
"Tps_000632" "Tps_LRv5b_scf1" 339
"Tps_000633" "Tps_LRv5b_scf1" 2037
"Tps_000634" "Tps_LRv5b_scf1" 417
"Tps_000635" "Tps_LRv5b_scf1" 291
"Tps_000636" "Tps_LRv5b_scf1" 579
"Tps_000637" "Tps_LRv5b_scf1" 231
"Tps_000638" "Tps_LRv5b_scf1" 2021
"Tps_000639" "Tps_LRv5b_scf1" 303
"Tps_000640" "Tps_LRv5b_scf1" 393
"Tps_000641" "Tps_LRv5b_scf1" 624
"Tps_000642" "Tps_LRv5b_scf1" 693
"Tps_000643" "Tps_LRv5b_scf1" 855
"Tps_000644" "Tps_LRv5b_scf1" 315
"Tps_000645" "Tps_LRv5b_scf1" 1278
"Tps_000646" "Tps_LRv5b_scf1" 1608
"Tps_000647" "Tps_LRv5b_scf1" 210
"Tps_000648" "Tps_LRv5b_scf1" 360
"Tps_000649" "Tps_LRv5b_scf1" 408
"Tps_000650" "Tps_LRv5b_scf1" 6639
"Tps_000651" "Tps_LRv5b_scf1" 279
"Tps_000652" "Tps_LRv5b_scf1" 990
"Tps_000653" "Tps_LRv5b_scf1" 258
"Tps_000654" "Tps_LRv5b_scf1" 543
"Tps_000655" "Tps_LRv5b_scf1" 900
"Tps_000656" "Tps_LRv5b_scf1" 948
"Tps_000657" "Tps_LRv5b_scf1" 882
"Tps_000658" "Tps_LRv5b_scf1" 255
"Tps_000659" "Tps_LRv5b_scf1" 678
"Tps_000660" "Tps_LRv5b_scf1" 480
"Tps_000661" "Tps_LRv5b_scf1" 492
"Tps_000662" "Tps_LRv5b_scf1" 558
"Tps_000663" "Tps_LRv5b_scf1" 804
"Tps_000664" "Tps_LRv5b_scf1" 225
"Tps_000665" "Tps_LRv5b_scf1" 900
"Tps_000666" "Tps_LRv5b_scf1" 237
"Tps_000667" "Tps_LRv5b_scf1" 423
"Tps_000668" "Tps_LRv5b_scf1" 375
"Tps_000669" "Tps_LRv5b_scf1" 483
"Tps_000670" "Tps_LRv5b_scf1" 912
"Tps_000671" "Tps_LRv5b_scf1" 6021
"Tps_000672" "Tps_LRv5b_scf1" 447
"Tps_000673" "Tps_LRv5b_scf1" 399
"Tps_000674" "Tps_LRv5b_scf1" 219
"Tps_000675" "Tps_LRv5b_scf1" 264
"Tps_000676" "Tps_LRv5b_scf1" 2508
"Tps_000677" "Tps_LRv5b_scf1" 333
"Tps_000678" "Tps_LRv5b_scf1" 312
"Tps_000679" "Tps_LRv5b_scf1" 291
"Tps_000680" "Tps_LRv5b_scf1" 450
"Tps_000681" "Tps_LRv5b_scf1" 327
"Tps_000682" "Tps_LRv5b_scf1" 537
"Tps_000683" "Tps_LRv5b_scf1" 1302
"Tps_000684" "Tps_LRv5b_scf1" 363
"Tps_000685" "Tps_LRv5b_scf1" 249
"Tps_000686" "Tps_LRv5b_scf1" 240
"Tps_000687" "Tps_LRv5b_scf1" 1512
"Tps_000688" "Tps_LRv5b_scf1" 309
"Tps_000689" "Tps_LRv5b_scf1" 261
"Tps_000690" "Tps_LRv5b_scf1" 3372
"Tps_000691" "Tps_LRv5b_scf1" 249
"Tps_000692" "Tps_LRv5b_scf1" 1011
"Tps_000693" "Tps_LRv5b_scf1" 405
"Tps_000694" "Tps_LRv5b_scf1" 1035
"Tps_000695" "Tps_LRv5b_scf1" 207
"Tps_000696" "Tps_LRv5b_scf1" 995
"Tps_000697" "Tps_LRv5b_scf1" 831
"Tps_000698" "Tps_LRv5b_scf1" 306
"Tps_000699" "Tps_LRv5b_scf1" 240
"Tps_000700" "Tps_LRv5b_scf1" 273
"Tps_000701" "Tps_LRv5b_scf1" 255
"Tps_000702" "Tps_LRv5b_scf1" 306
"Tps_000703" "Tps_LRv5b_scf1" 240
"Tps_000704" "Tps_LRv5b_scf1" 273
"Tps_000705" "Tps_LRv5b_scf1" 273
"Tps_000706" "Tps_LRv5b_scf1" 240
"Tps_000707" "Tps_LRv5b_scf1" 252
"Tps_000708" "Tps_LRv5b_scf1" 7047
"Tps_000709" "Tps_LRv5b_scf1" 372
"Tps_000710" "Tps_LRv5b_scf1" 258
"Tps_000711" "Tps_LRv5b_scf1" 393
"Tps_000712" "Tps_LRv5b_scf1" 414
"Tps_000713" "Tps_LRv5b_scf1" 1191
"Tps_000714" "Tps_LRv5b_scf1" 612
"Tps_000715" "Tps_LRv5b_scf1" 294
"Tps_000716" "Tps_LRv5b_scf1" 2286
"Tps_000717" "Tps_LRv5b_scf1" 825
"Tps_000718" "Tps_LRv5b_scf1" 606
"Tps_000719" "Tps_LRv5b_scf1" 273
"Tps_000720" "Tps_LRv5b_scf1" 222
"Tps_000721" "Tps_LRv5b_scf1" 1836
"Tps_000722" "Tps_LRv5b_scf1" 1167
"Tps_000723" "Tps_LRv5b_scf1" 8721
"Tps_000724" "Tps_LRv5b_scf1" 1101
"Tps_000725" "Tps_LRv5b_scf1" 300
"Tps_000726" "Tps_LRv5b_scf1" 2067
"Tps_000727" "Tps_LRv5b_scf1" 522
"Tps_000728" "Tps_LRv5b_scf1" 453
"Tps_000729" "Tps_LRv5b_scf1" 498
"Tps_000730" "Tps_LRv5b_scf1" 1083
"Tps_000731" "Tps_LRv5b_scf1" 207
"Tps_000732" "Tps_LRv5b_scf1" 459
"Tps_000733" "Tps_LRv5b_scf1" 282
"Tps_000734" "Tps_LRv5b_scf1" 210
"Tps_000735" "Tps_LRv5b_scf1" 480
"Tps_000736" "Tps_LRv5b_scf1" 321
"Tps_000737" "Tps_LRv5b_scf1" 345
"Tps_000738" "Tps_LRv5b_scf1" 258
"Tps_000739" "Tps_LRv5b_scf1" 246
"Tps_000740" "Tps_LRv5b_scf1" 642
"Tps_000741" "Tps_LRv5b_scf1" 216
"Tps_000742" "Tps_LRv5b_scf1" 270
"Tps_000743" "Tps_LRv5b_scf1" 201
"Tps_000744" "Tps_LRv5b_scf1" 207
"Tps_000745" "Tps_LRv5b_scf1" 321
"Tps_000746" "Tps_LRv5b_scf1" 249
"Tps_000747" "Tps_LRv5b_scf1" 393
"Tps_000748" "Tps_LRv5b_scf1" 675
"Tps_000749" "Tps_LRv5b_scf1" 486
"Tps_000750" "Tps_LRv5b_scf1" 1038
"Tps_000751" "Tps_LRv5b_scf1" 1944
"Tps_000752" "Tps_LRv5b_scf1" 960
"Tps_000753" "Tps_LRv5b_scf1" 1864
"Tps_000754" "Tps_LRv5b_scf1" 333
"Tps_000755" "Tps_LRv5b_scf1" 603
"Tps_000756" "Tps_LRv5b_scf1" 618
"Tps_000757" "Tps_LRv5b_scf1" 567
"Tps_000758" "Tps_LRv5b_scf1" 768
"Tps_000759" "Tps_LRv5b_scf1" 5001
"Tps_000760" "Tps_LRv5b_scf1" 261
"Tps_000761" "Tps_LRv5b_scf1" 804
"Tps_000762" "Tps_LRv5b_scf1" 252
"Tps_000763" "Tps_LRv5b_scf1" 201
"Tps_000764" "Tps_LRv5b_scf1" 585
"Tps_000765" "Tps_LRv5b_scf1" 225
"Tps_000766" "Tps_LRv5b_scf1" 684
"Tps_000767" "Tps_LRv5b_scf1" 297
"Tps_000768" "Tps_LRv5b_scf1" 441
"Tps_000769" "Tps_LRv5b_scf1" 417
"Tps_000770" "Tps_LRv5b_scf1" 276
"Tps_000771" "Tps_LRv5b_scf1" 1539
"Tps_000772" "Tps_LRv5b_scf1" 1386
"Tps_000773" "Tps_LRv5b_scf1" 312
"Tps_000774" "Tps_LRv5b_scf1" 948
"Tps_000775" "Tps_LRv5b_scf1" 510
"Tps_000776" "Tps_LRv5b_scf1" 432
"Tps_000777" "Tps_LRv5b_scf1" 417
"Tps_000778" "Tps_LRv5b_scf1" 309
"Tps_000779" "Tps_LRv5b_scf1" 234
"Tps_000780" "Tps_LRv5b_scf1" 348
"Tps_000781" "Tps_LRv5b_scf1" 279
"Tps_000782" "Tps_LRv5b_scf1" 324
"Tps_000783" "Tps_LRv5b_scf1" 936
"Tps_000784" "Tps_LRv5b_scf1" 468
"Tps_000785" "Tps_LRv5b_scf1" 393
"Tps_000786" "Tps_LRv5b_scf1" 1485
"Tps_000787" "Tps_LRv5b_scf1" 1827
"Tps_000788" "Tps_LRv5b_scf1" 1935
"Tps_000789" "Tps_LRv5b_scf1" 954
"Tps_000790" "Tps_LRv5b_scf1" 216
"Tps_000791" "Tps_LRv5b_scf1" 861
"Tps_000792" "Tps_LRv5b_scf1" 684
"Tps_000793" "Tps_LRv5b_scf1" 1719
"Tps_000794" "Tps_LRv5b_scf1" 504
"Tps_000795" "Tps_LRv5b_scf1" 1290
"Tps_000796" "Tps_LRv5b_scf1" 360
"Tps_000797" "Tps_LRv5b_scf1" 255
"Tps_000798" "Tps_LRv5b_scf1" 348
"Tps_000799" "Tps_LRv5b_scf1" 621
"Tps_000800" "Tps_LRv5b_scf1" 3993
"Tps_000801" "Tps_LRv5b_scf1" 2703
"Tps_000802" "Tps_LRv5b_scf1" 2658
"Tps_000803" "Tps_LRv5b_scf1" 390
"Tps_000804" "Tps_LRv5b_scf1" 942
"Tps_000805" "Tps_LRv5b_scf1" 213
"Tps_000806" "Tps_LRv5b_scf1" 642
"Tps_000807" "Tps_LRv5b_scf1" 318
"Tps_000808" "Tps_LRv5b_scf1" 699
"Tps_000809" "Tps_LRv5b_scf1" 372
"Tps_000810" "Tps_LRv5b_scf1" 510
"Tps_000811" "Tps_LRv5b_scf1" 2037
"Tps_000812" "Tps_LRv5b_scf1" 1329
"Tps_000813" "Tps_LRv5b_scf1" 579
"Tps_000814" "Tps_LRv5b_scf1" 936
"Tps_000815" "Tps_LRv5b_scf1" 396
"Tps_000816" "Tps_LRv5b_scf1" 579
"Tps_000817" "Tps_LRv5b_scf1" 858
"Tps_000818" "Tps_LRv5b_scf1" 972
"Tps_000819" "Tps_LRv5b_scf1" 447
"Tps_000820" "Tps_LRv5b_scf1" 1626
"Tps_000821" "Tps_LRv5b_scf1" 675
"Tps_000822" "Tps_LRv5b_scf1" 1479
"Tps_000823" "Tps_LRv5b_scf1" 2193
"Tps_000824" "Tps_LRv5b_scf1" 1986
"Tps_000825" "Tps_LRv5b_scf1" 339
"Tps_000826" "Tps_LRv5b_scf1" 522
"Tps_000827" "Tps_LRv5b_scf1" 1407
"Tps_000828" "Tps_LRv5b_scf1" 2166
"Tps_000829" "Tps_LRv5b_scf1" 210
"Tps_000830" "Tps_LRv5b_scf1" 1287
"Tps_000831" "Tps_LRv5b_scf1" 2823
"Tps_000832" "Tps_LRv5b_scf1" 258
"Tps_000833" "Tps_LRv5b_scf1" 1083
"Tps_000834" "Tps_LRv5b_scf1" 300
"Tps_000835" "Tps_LRv5b_scf1" 2166
"Tps_000836" "Tps_LRv5b_scf1" 4935
"Tps_000837" "Tps_LRv5b_scf1" 1143
"Tps_000838" "Tps_LRv5b_scf1" 1254
"Tps_000839" "Tps_LRv5b_scf1" 231
"Tps_000840" "Tps_LRv5b_scf1" 858
"Tps_000841" "Tps_LRv5b_scf1" 201
"Tps_000842" "Tps_LRv5b_scf1" 225
"Tps_000843" "Tps_LRv5b_scf1" 1137
"Tps_000844" "Tps_LRv5b_scf1" 996
"Tps_000845" "Tps_LRv5b_scf1" 216
"Tps_000846" "Tps_LRv5b_scf1" 2097
"Tps_000847" "Tps_LRv5b_scf1" 1311
"Tps_000848" "Tps_LRv5b_scf1" 822
"Tps_000849" "Tps_LRv5b_scf1" 1443
"Tps_000850" "Tps_LRv5b_scf1" 1449
"Tps_000851" "Tps_LRv5b_scf1" 201
"Tps_000852" "Tps_LRv5b_scf1" 252
"Tps_000853" "Tps_LRv5b_scf1" 1782
"Tps_000854" "Tps_LRv5b_scf1" 267
"Tps_000855" "Tps_LRv5b_scf1" 972
"Tps_000856" "Tps_LRv5b_scf1" 1597
"Tps_000857" "Tps_LRv5b_scf1" 480
"Tps_000858" "Tps_LRv5b_scf1" 429
"Tps_000859" "Tps_LRv5b_scf1" 348
"Tps_000860" "Tps_LRv5b_scf1" 306
"Tps_000861" "Tps_LRv5b_scf1" 870
"Tps_000862" "Tps_LRv5b_scf1" 1167
"Tps_000863" "Tps_LRv5b_scf1" 288
"Tps_000864" "Tps_LRv5b_scf1" 390
"Tps_000865" "Tps_LRv5b_scf1" 204
"Tps_000866" "Tps_LRv5b_scf1" 336
"Tps_000867" "Tps_LRv5b_scf1" 390
"Tps_000868" "Tps_LRv5b_scf1" 276
"Tps_000869" "Tps_LRv5b_scf1" 1452
"Tps_000870" "Tps_LRv5b_scf1" 306
"Tps_000871" "Tps_LRv5b_scf1" 477
"Tps_000872" "Tps_LRv5b_scf1" 282
"Tps_000873" "Tps_LRv5b_scf1" 477
"Tps_000874" "Tps_LRv5b_scf1" 765
"Tps_000875" "Tps_LRv5b_scf1" 1683
"Tps_000876" "Tps_LRv5b_scf1" 1053
"Tps_000877" "Tps_LRv5b_scf1" 1560
"Tps_000878" "Tps_LRv5b_scf1" 411
"Tps_000879" "Tps_LRv5b_scf1" 4245
"Tps_000880" "Tps_LRv5b_scf1" 552
"Tps_000881" "Tps_LRv5b_scf1" 330
"Tps_000882" "Tps_LRv5b_scf1" 2469
"Tps_000883" "Tps_LRv5b_scf1" 243
"Tps_000884" "Tps_LRv5b_scf1" 243
"Tps_000885" "Tps_LRv5b_scf1" 216
"Tps_000886" "Tps_LRv5b_scf1" 231
"Tps_000887" "Tps_LRv5b_scf1" 3330
"Tps_000888" "Tps_LRv5b_scf1" 414
"Tps_000889" "Tps_LRv5b_scf1" 3210
"Tps_000890" "Tps_LRv5b_scf1" 228
"Tps_000891" "Tps_LRv5b_scf1" 1491
"Tps_000892" "Tps_LRv5b_scf1" 462
"Tps_000893" "Tps_LRv5b_scf1" 423
"Tps_000894" "Tps_LRv5b_scf1" 372
"Tps_000895" "Tps_LRv5b_scf1" 303
"Tps_000896" "Tps_LRv5b_scf1" 873
"Tps_000897" "Tps_LRv5b_scf1" 420
"Tps_000898" "Tps_LRv5b_scf1" 315
"Tps_000899" "Tps_LRv5b_scf1" 504
"Tps_000900" "Tps_LRv5b_scf1" 1635
"Tps_000901" "Tps_LRv5b_scf1" 1101
"Tps_000902" "Tps_LRv5b_scf1" 1395
"Tps_000903" "Tps_LRv5b_scf1" 2154
"Tps_000904" "Tps_LRv5b_scf1" 1149
"Tps_000905" "Tps_LRv5b_scf1" 231
"Tps_000906" "Tps_LRv5b_scf1" 294
"Tps_000907" "Tps_LRv5b_scf1" 327
"Tps_000908" "Tps_LRv5b_scf1" 1101
"Tps_000909" "Tps_LRv5b_scf1" 534
"Tps_000910" "Tps_LRv5b_scf1" 1656
"Tps_000911" "Tps_LRv5b_scf1" 243
"Tps_000912" "Tps_LRv5b_scf1" 1689
"Tps_000913" "Tps_LRv5b_scf1" 771
"Tps_000914" "Tps_LRv5b_scf1" 234
"Tps_000915" "Tps_LRv5b_scf1" 537
"Tps_000916" "Tps_LRv5b_scf1" 1875
"Tps_000917" "Tps_LRv5b_scf1" 2304
"Tps_000918" "Tps_LRv5b_scf1" 270
"Tps_000919" "Tps_LRv5b_scf1" 294
"Tps_000920" "Tps_LRv5b_scf1" 270
"Tps_000921" "Tps_LRv5b_scf1" 387
"Tps_000922" "Tps_LRv5b_scf1" 942
"Tps_000923" "Tps_LRv5b_scf1" 273
"Tps_000924" "Tps_LRv5b_scf1" 384
"Tps_000925" "Tps_LRv5b_scf1" 294
"Tps_000926" "Tps_LRv5b_scf1" 702
"Tps_000927" "Tps_LRv5b_scf1" 2892
"Tps_000928" "Tps_LRv5b_scf1" 3429
"Tps_000929" "Tps_LRv5b_scf1" 996
"Tps_000930" "Tps_LRv5b_scf1" 1185
"Tps_000931" "Tps_LRv5b_scf1" 939
"Tps_000932" "Tps_LRv5b_scf1" 369
"Tps_000933" "Tps_LRv5b_scf1" 1353
"Tps_000934" "Tps_LRv5b_scf1" 1647
"Tps_000935" "Tps_LRv5b_scf1" 324
"Tps_000936" "Tps_LRv5b_scf1" 369
"Tps_000937" "Tps_LRv5b_scf1" 747
"Tps_000938" "Tps_LRv5b_scf1" 369
"Tps_000939" "Tps_LRv5b_scf1" 1863
"Tps_000940" "Tps_LRv5b_scf1" 303
"Tps_000941" "Tps_LRv5b_scf1" 534
"Tps_000942" "Tps_LRv5b_scf1" 336
"Tps_000943" "Tps_LRv5b_scf1" 1260
"Tps_000944" "Tps_LRv5b_scf1" 618
"Tps_000945" "Tps_LRv5b_scf1" 348
"Tps_000946" "Tps_LRv5b_scf1" 204
"Tps_000947" "Tps_LRv5b_scf1" 777
"Tps_000948" "Tps_LRv5b_scf1" 288
"Tps_000949" "Tps_LRv5b_scf1" 669
"Tps_000950" "Tps_LRv5b_scf1" 243
"Tps_000951" "Tps_LRv5b_scf1" 249
"Tps_000952" "Tps_LRv5b_scf1" 312
"Tps_000953" "Tps_LRv5b_scf1" 348
"Tps_000954" "Tps_LRv5b_scf1" 414
"Tps_000955" "Tps_LRv5b_scf1" 663
"Tps_000956" "Tps_LRv5b_scf1" 291
"Tps_000957" "Tps_LRv5b_scf1" 294
"Tps_000958" "Tps_LRv5b_scf1" 213
"Tps_000959" "Tps_LRv5b_scf1" 285
"Tps_000960" "Tps_LRv5b_scf1" 2400
"Tps_000961" "Tps_LRv5b_scf1" 1335
"Tps_000962" "Tps_LRv5b_scf1" 4605
"Tps_000963" "Tps_LRv5b_scf1" 1356
"Tps_000964" "Tps_LRv5b_scf1" 3546
"Tps_000965" "Tps_LRv5b_scf1" 474
"Tps_000966" "Tps_LRv5b_scf1" 1416
"Tps_000967" "Tps_LRv5b_scf1" 333
"Tps_000968" "Tps_LRv5b_scf1" 252
"Tps_000969" "Tps_LRv5b_scf1" 1302
"Tps_000970" "Tps_LRv5b_scf1" 651
"Tps_000971" "Tps_LRv5b_scf1" 1155
"Tps_000972" "Tps_LRv5b_scf1" 2022
"Tps_000973" "Tps_LRv5b_scf1" 372
"Tps_000974" "Tps_LRv5b_scf1" 240
"Tps_000975" "Tps_LRv5b_scf1" 765
"Tps_000976" "Tps_LRv5b_scf1" 969
"Tps_000977" "Tps_LRv5b_scf1" 294
"Tps_000978" "Tps_LRv5b_scf1" 339
"Tps_000979" "Tps_LRv5b_scf1" 276
"Tps_000980" "Tps_LRv5b_scf1" 2241
"Tps_000981" "Tps_LRv5b_scf1" 1059
"Tps_000982" "Tps_LRv5b_scf1" 762
"Tps_000983" "Tps_LRv5b_scf1" 327
"Tps_000984" "Tps_LRv5b_scf1" 876
"Tps_000985" "Tps_LRv5b_scf1" 204
"Tps_000986" "Tps_LRv5b_scf1" 207
"Tps_000987" "Tps_LRv5b_scf1" 2226
"Tps_000988" "Tps_LRv5b_scf1" 201
"Tps_000989" "Tps_LRv5b_scf1" 726
"Tps_000990" "Tps_LRv5b_scf1" 207
"Tps_000991" "Tps_LRv5b_scf1" 1923
"Tps_000992" "Tps_LRv5b_scf1" 291
"Tps_000993" "Tps_LRv5b_scf1" 381
"Tps_000994" "Tps_LRv5b_scf1" 222
"Tps_000995" "Tps_LRv5b_scf1" 222
"Tps_000996" "Tps_LRv5b_scf1" 522
"Tps_000997" "Tps_LRv5b_scf1" 384
"Tps_000998" "Tps_LRv5b_scf1" 288
"Tps_000999" "Tps_LRv5b_scf1" 873
"Tps_001000" "Tps_LRv5b_scf1" 222
"Tps_001001" "Tps_LRv5b_scf1" 237
"Tps_001002" "Tps_LRv5b_scf1" 2073
"Tps_001003" "Tps_LRv5b_scf1" 1581
"Tps_001005" "Tps_LRv5b_scf1" 792
"Tps_001006" "Tps_LRv5b_scf1" 1059
"Tps_001007" "Tps_LRv5b_scf1" 690
"Tps_001008" "Tps_LRv5b_scf1" 603
"Tps_001009" "Tps_LRv5b_scf1" 1176
"Tps_001010" "Tps_LRv5b_scf1" 642
"Tps_001011" "Tps_LRv5b_scf1" 399
"Tps_001012" "Tps_LRv5b_scf1" 282
"Tps_001013" "Tps_LRv5b_scf1" 588
"Tps_001014" "Tps_LRv5b_scf1" 555
"Tps_001015" "Tps_LRv5b_scf1" 1872
"Tps_001016" "Tps_LRv5b_scf1" 894
"Tps_001017" "Tps_LRv5b_scf1" 723
"Tps_001018" "Tps_LRv5b_scf1" 1662
"Tps_001019" "Tps_LRv5b_scf1" 1317
"Tps_001020" "Tps_LRv5b_scf1" 978
"Tps_001021" "Tps_LRv5b_scf1" 1233
"Tps_001022" "Tps_LRv5b_scf1" 816
"Tps_001023" "Tps_LRv5b_scf1" 1806
"Tps_001024" "Tps_LRv5b_scf1" 507
"Tps_001025" "Tps_LRv5b_scf1" 570
"Tps_001026" "Tps_LRv5b_scf1" 330
"Tps_001027" "Tps_LRv5b_scf1" 324
"Tps_001028" "Tps_LRv5b_scf1" 243
"Tps_001029" "Tps_LRv5b_scf1" 249
"Tps_001030" "Tps_LRv5b_scf1" 2625
"Tps_001031" "Tps_LRv5b_scf1" 1080
"Tps_001032" "Tps_LRv5b_scf1" 1116
"Tps_001033" "Tps_LRv5b_scf1" 1530
"Tps_001034" "Tps_LRv5b_scf1" 4473
"Tps_001035" "Tps_LRv5b_scf1" 477
"Tps_001036" "Tps_LRv5b_scf1" 1080
"Tps_001037" "Tps_LRv5b_scf1" 4575
"Tps_001038" "Tps_LRv5b_scf1" 2040
"Tps_001039" "Tps_LRv5b_scf1" 315
"Tps_001040" "Tps_LRv5b_scf1" 525
"Tps_001041" "Tps_LRv5b_scf1" 1365
"Tps_001042" "Tps_LRv5b_scf1" 615
"Tps_001043" "Tps_LRv5b_scf1" 213
"Tps_001044" "Tps_LRv5b_scf1" 2427
"Tps_001045" "Tps_LRv5b_scf1" 348
"Tps_001046" "Tps_LRv5b_scf1" 954
"Tps_001047" "Tps_LRv5b_scf1" 1191
"Tps_001048" "Tps_LRv5b_scf1" 240
"Tps_001049" "Tps_LRv5b_scf1" 396
"Tps_001050" "Tps_LRv5b_scf1" 267
"Tps_001051" "Tps_LRv5b_scf1" 387
"Tps_001052" "Tps_LRv5b_scf1" 327
"Tps_001053" "Tps_LRv5b_scf1" 252
"Tps_001054" "Tps_LRv5b_scf1" 288
"Tps_001055" "Tps_LRv5b_scf1" 363
"Tps_001056" "Tps_LRv5b_scf1" 2628
"Tps_001057" "Tps_LRv5b_scf1" 405
"Tps_001058" "Tps_LRv5b_scf1" 396
"Tps_001059" "Tps_LRv5b_scf1" 558
"Tps_001060" "Tps_LRv5b_scf1" 681
"Tps_001061" "Tps_LRv5b_scf1" 399
"Tps_001062" "Tps_LRv5b_scf1" 780
"Tps_001063" "Tps_LRv5b_scf1" 786
"Tps_001064" "Tps_LRv5b_scf1" 315
"Tps_001065" "Tps_LRv5b_scf1" 1080
